S30_C_5,S30_C_6,S30_C_A,S30_F_5,S30_F_6,S30_F_A,xenbase_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,xenbase_gene_symbol,xenbase_gene_name,xenbase_gene_synomyms,db_xrefs,log2_S30_C_5,log2_S30_C_6,log2_S30_C_A,log2_S30_F_5,log2_S30_F_6,log2_S30_F_A
44.25682720590033,33.84595865068265,44.650120853257,147.952505204681,77.95447032349372,173.01673652288352,XB-GENE-483735,86.94610312681637,1.6483382650037568,0.34315461446809126,4.803485646138761,1.5592707201988356e-6,4.390213338870943e-4,fzd7.L,frizzled class receptor 7 L homeolog,Fz-7|Xfz7|frizzled 7|frizzled-7|frizzled7|frz-7|frz7|fz7,NCBI_Gene:378787|UniprotKB:Q9PUK8|UniprotKB:A0A1L8EX17|UniprotKB:A0A974H491,5.467860720083716,5.080954299833749,5.480624485892076,7.209000065972037,6.284578358755507,7.4347761298447805
81.70491176473908,67.6919173013653,53.88807689186189,320.7169212200849,100.7704128571992,242.7040331779338,XB-GENE-492604,144.579378868864,1.5941823224275806,0.3245568314501441,4.911874186424163,9.020993303683486e-7,2.7488503011930554e-4,adamts1.L,ADAM metallopeptidase with thrombospondin type 1 motif 1 L homeolog,xadamts1,NCBI_Gene:495679|UniprotKB:Q5U261,6.352368562060215,6.08093298764272,5.751920968775174,8.325161161368332,6.6549426185083655,7.923060216951667
163.40982352947816,106.82630699121712,103.92700543430507,253.6328660651674,326.0778453775408,362.8545446521585,XB-GENE-5761308,219.45473200831117,1.3499168400017192,0.2609703920305464,5.172681964027982,2.307575942934388e-7,9.745662398992898e-5,epha2.L,EPH receptor A2 L homeolog,LOC100191024|XE10,NCBI_Gene:394370|UniprotKB:Q9PWR5,7.352359733449016,6.739136662879404,6.699440658809639,7.986603581712042,8.34907703791757,8.503251505234845
2.2695808823538632,3.173058623501498,6.928467028953672,146.11458588536817,57.039856334263696,217.47242576834665,XB-GENE-5761829,72.16632908713126,5.037446037608784,0.5638966028933631,8.933279632758138,4.1356263227410086e-19,2.0959354203651435e-15,fbln1.L,fibulin 1 L homeolog,NA,NCBI_Gene:734480|UniprotKB:Q505M8,1.1830614291835004,1.6663287743778354,2.7927443935955685,7.190966265795893,5.8339237355037,7.764695310945196
0,0,0.7698296698837414,56.975498898697026,22.81594253370548,37.246658557009646,XB-GENE-5799188,19.63465494321598,6.720377720807736,1.3424814515372607,5.005937112287328,5.559090592211559e-7,2.0123907943805848e-4,etv2.L,ETS variant transcription factor 2L homeolog,Etsrp|er71|ets1|ets2-like|etsrp71,NCBI_Gene:734657|UniprotKB:Q4KLQ2|UniprotKB:A0A8J0T9M6,-9.965784284662087,-9.965784284662087,-0.37551599163679217,5.83229506830988,4.5120335785830354,5.219077833365218
207.66665073537848,107.88399319905096,135.49002189953848,307.8514859848952,218.6527826146775,322.0033707509221,XB-GENE-5857382,216.5913841974105,0.9426220489446612,0.2332143185545376,4.041870391093622,5.302654079618e-5,0.00910977995779797,mex3b.S,mex-3 RNA binding family member B S homeolog,fam54b|mex-3b|rkhd3,NCBI_Gene:100036990|UniprotKB:A1L3F4|UniprotKB:C5NSX3,7.698132688776457,6.753350389697848,7.08205344659264,8.266095408493712,7.772504496402092,8.330936460778856
9157.758860297838,8198.125796920038,4633.60478303024,5736.146195575271,6465.46771548879,2992.949240822936,XB-GENE-5881542,6197.342098689185,-0.5489601355312095,0.11114635835529388,-4.939074420921525,7.849425358593581e-7,2.566508884990469e-4,eppk1.L,epiplakin 1 L homeolog,LOC108695491,NA,13.160779019044615,13.001078588354355,12.17791959277074,12.485866330250335,12.658539246963596,11.547352578227558
0,0,1.5396593397674827,70.75989379354307,22.81594253370548,66.08278131082356,XB-GENE-5887902,26.8663794963066,6.466740231612763,1.1389581148027794,5.67776825817035,1.3646341702961874e-8,9.124625123812426e-6,pcdh8.2.L,"protocadherin 8, gene 2 L homeolog",arcadlin|papc,NCBI_Gene:379380|UniprotKB:A0A1L8HHP1|UniprotKB:A0A974DRA8,-9.965784284662087,-9.965784284662087,0.6235478980894161,6.144880365970685,4.5120335785830354,6.0462243349482145
32.908922794131016,22.21141036451049,23.864719766395982,137.84394894846054,30.421256711607302,242.7040331779338,XB-GENE-5957448,81.65904862717319,2.0250415303613565,0.4619347102155429,4.383826297479256,1.1661276765248447e-5,0.00256953698462083,myh10.S,"myosin, heavy chain 10, non-muscle S homeolog",LOC108701185|nmmhcb|non-muscle myosin|nonmuscle myosin,NCBI_Gene:399266|UniprotKB:A0A1L8EN71|UniprotKB:Q04834|UniprotKB:A0A974BTY8,5.040450736826532,4.473294049332104,4.576867942182625,7.1069025934266605,4.927055270496996,7.923060216951667
508.38611764726534,894.8025318274225,399.54159866966177,1098.1567932894022,1037.1747210113615,862.680672384933,XB-GENE-6029976,800.1237391383411,0.8089332749466234,0.183895478147915,4.398875290973516,1.088133290457469e-5,0.00245095978490597,ano1.L,"anoctamin 1, calcium activated chloride channel L homeolog",dog1|oraov2|taos2|tmem16a|xTMEM16A,NCBI_Gene:100190795|UniprotKB:B5SVV6|UniprotKB:A0A8J0USE7,8.989783663190224,9.805427140561399,8.642205519243696,10.100869653431506,10.018444624671606,9.752684496117231
6055.2417941201065,6315.444346975815,8830.716143236397,4591.122459643392,4924.440930191432,5728.776387091032,XB-GENE-6078820,6074.290343543029,-0.461058521482142,0.10736151444680332,-4.294448749701575,1.7512792938847562e-5,0.00348058174957174,tcaf1.L,TRPM8 channel associated factor 1 L homeolog,fam115|fam115a|fam139a,NCBI_Gene:494989|UniprotKB:Q5XHI4|UniprotKB:A0A974DE77,12.563969092781605,12.624668756951927,13.108314888671602,12.164631512665409,12.265744522903274,12.484011562250716
3378.2711433837253,2953.059892272061,2657.452020438675,2107.1744995921335,2176.07051915216,1685.711675983372,XB-GENE-6078832,2492.956625137021,-0.5925520134456933,0.11504660745650844,-5.1505387820296935,2.597392139949519e-7,1.0254344052437758e-4,efhd1.L,EF-hand domain family member D1 L homeolog,NA,NCBI_Gene:444200|UniprotKB:Q6GP23,11.722069836630737,11.527995389888847,11.375828472080089,11.041094761060867,11.087510257900414,10.719142939412572
1.1347904411769316,0,0.7698296698837414,46.86694264247658,12.358635539090468,96.12040917937972,XB-GENE-6251591,26.20843457866791,6.206127625818272,1.0862003789513237,5.713612097806487,1.1060295742482732e-8,8.007654117557498e-6,esr-5.L,bHLH-WRPW transcription factor ESR-5 L homeolog,ESR 5|Xesr5|esr5|x-esr5,NCBI_Gene:398356|UniprotKB:Q9W7B6,0.18369667519142902,-9.965784284662087,-0.37551599163679217,5.550529561250246,3.627564296568227,6.586785894012657
21.5610183823617,29.61521381934732,16.93625273744231,163.57481941883984,54.18786351755051,85.30686314669951,XB-GENE-6251800,61.8636718370402,2.0468451153171854,0.4568648356698369,4.480198420865951,7.457368027766753e-6,0.00184360688608399,prickle1.L,prickle planar cell polarity protein 1 L homeolog,Prickle-b|XPk|XPk-1|prickle|prickle A|prickle B|prickle1-a|prickle1-b,NCBI_Gene:398264|UniprotKB:Q90WV2,4.430420327427234,4.888315311030964,4.082127979977067,7.3538156875479705,5.7599244852335385,6.414606821189637
1.1347904411769316,2.1153724156676654,3.849148349418707,32.16358808797413,16.16129262804138,57.672245507627835,XB-GENE-6251918,18.849406238317773,3.849995554503973,0.8608558491561678,4.47228831433025,7.73869926128215e-6,0.00186760608838942,fgfr4.S,fibroblast growth factor receptor 4 S homeolog,FGF receptor 4|XFGFR-4|XFGFR-4a|fgfr-4|fgfr4-a|fgfr4-b|xfgfr4,NCBI_Gene:398181|UniprotKB:Q9PSV8|UniprotKB:Q91743,0.18369667519142902,1.0815935192107489,1.94491403511855,5.007401307985339,4.014559954394471,5.8498303058728585
0,2.1153724156676654,2.309489009651224,45.02902332316378,6.6546499056640975,67.28428642556581,XB-GENE-6252367,20.565470179952097,4.45011442045098,1.0187946667328502,4.368018959818421,1.2537861140033654e-5,0.00270390979819959,wnt5a.S,Wnt family member 5A S homeolog,LOC108704022|Xwnt-5A|wnt-5a|wnt5a-a|wnt5a-b,NCBI_Gene:378689|UniprotKB:A0A8J0U4C3,-9.965784284662087,1.0815935192107489,1.2081982270247298,5.492815319806827,2.7345795481656223,6.072219153636413
2302.489805147994,2414.69761248464,1023.1036312754924,1129.40142171772,1718.801004205813,362.8545446521585,XB-GENE-6252582,1491.8913365806363,-0.9928257904613168,0.16707057425795535,-5.942553288458824,2.8061638733957243e-9,2.187944386210697e-6,xepsin.L,epidermis specific serine protease L homeolog,NA,NCBI_Gene:397795|UniprotKB:Q9PVX7,11.168979679678426,11.237627416825491,9.998737979406377,10.141343914591713,10.74718764913937,8.503251505234845
8380.42740809164,7575.14862050591,10660.60126855005,5416.348234014843,5950.207679935941,5713.156820599383,XB-GENE-6252603,7282.6483386162945,-0.6260708506550259,0.12161029451128416,-5.148173130992073,2.63035660382184e-7,1.0254344052437758e-4,anxa2.S,annexin A2 S homeolog,Lipocortin II|annexin II|annexin a2|anx2|anx2l4|anxa2-a|anxa2-b|cal1h|lip2|lpc2|lpc2d|p36|pap-i,NCBI_Gene:397754|UniprotKB:P27006|UniprotKB:A0A974D7J3,13.03280828114415,12.88705866890842,13.3800013247109,12.403105048305019,12.53872455076828,12.480072668224983
0,1.0576862078338327,0.7698296698837414,44.110063663507376,22.81594253370548,67.28428642556581,XB-GENE-6252662,22.67296808341604,6.142672249188931,1.1726931004255414,5.238090210439463,1.6224675730565536e-7,8.222665660250614e-5,cdh2.L,cadherin 2 L homeolog,N-Cad|N-cadherin|cadherin-2|cdh2-a|cdh2-b,NCBI_Gene:378518|UniprotKB:P33147,-9.965784284662087,0.08227504118488388,-0.37551599163679217,5.463068643881666,4.5120335785830354,6.072219153636413
0,1.0576862078338327,0,91.89596596564036,20.914613989230023,22.828597180102687,XB-GENE-6254214,22.78281055713448,6.6835313893551636,1.280832193641103,5.2181163329096725,1.8075192972891045e-7,8.48031187827744e-5,tbx6.L,T-box 6 L homeolog,XTbx6,NA,-9.965784284662087,0.08227504118488388,-9.965784284662087,6.52194532573158,4.3865084445889195,4.5128334988479075
14.752275735300111,9.519175870504496,82.37177467756032,84.54428868838913,38.97723516174686,191.0393132440172,XB-GENE-6254690,70.20067722958636,1.8448706331956428,0.418211190486926,4.411337322293188,1.0273412451504712e-5,0.00236662065019208,mfap2.L,microfibril associated protein 2 L homeolog,magp|magp-1|magp1|mfap2-a|mfap2-b,NCBI_Gene:379810|UniprotKB:Q8AVW2,3.882963412912964,3.25098822533585,6.364095680743852,6.401652457147984,5.284596865292401,7.577733297042947
0,0,2.309489009651224,329.9065178166489,75.10247750678053,541.8788067487532,XB-GENE-6254881,158.19954851363897,8.66318048187693,1.1585916920319013,7.477336961292826,7.584377054355982e-14,1.5375049164590446e-10,gpx3.S,glutathione peroxidase 3 S homeolog,gpx-p|gpx3-a|gpx3-b|gshpx-3|gshpx-p,NCBI_Gene:444571|UniprotKB:Q6GM37|UniprotKB:A0A8J0PX46,-9.965784284662087,-9.965784284662087,1.2081982270247298,8.365917843680055,6.2308078050987445,9.081829075602775
34.04371323530795,43.365134521187144,73.90364830883917,157.14210180124502,64.64517051216552,311.1898247182419,XB-GENE-6254948,114.04826551616443,1.6485378240914597,0.35460371538292695,4.648958125865231,3.336159272712728e-6,8.898765891635845e-4,marcks.S,myristoylated alanine-rich protein kinase C substrate S homeolog,80k-l|pkcsl|prkcsl,NCBI_Gene:379767|UniprotKB:A0A1L8G2S7|UniprotKB:Q8AVY4,5.089358876050357,5.438496947918931,6.207593201900373,7.295935132509124,6.014493005576529,8.281655713695764
21.5610183823617,33.84595865068265,11.54744504825612,2687.038044835324,793.8046673185031,2334.524437944185,XB-GENE-6255359,980.386928696552,6.422355188176223,0.8346727613023315,7.694458817795236,1.4209430121996383e-14,3.6006695929138835e-11,krt12.2.S,"keratin 12, gene 2 S homeolog",fgk|fin and gill keratin|krt16,NCBI_Gene:446743|UniprotKB:Q6DDD5,4.430420327427234,5.080954299833749,3.5296267065122424,11.391801569683071,9.632642052166782,11.188913593523184
2.2695808823538632,3.173058623501498,4.618978019302448,59.73237787766623,4.753321361188641,99.72492452360646,XB-GENE-6255483,29.045373547936524,3.5416100615777997,0.8159036782323967,4.340720793477083,1.4201608545922192e-5,0.00299890633794723,aplnr.S,apelin receptor S homeolog,X-msr|Xangio1|Xmsr|agtrl1|angio1|apj|apjr|aplnr-a|aplnr-b|hg11|msr,NCBI_Gene:379537|UniprotKB:Q2TAD5,1.1830614291835004,1.6663287743778354,2.2078859876762267,5.900465402295026,2.249239423373696,6.6398966879748285
118.01820588240088,93.07638628937728,187.06860978174916,350.1236303290898,192.0341829920211,409.71324412710607,XB-GENE-6256038,225.00570990029073,1.248921071136221,0.22665479793667712,5.51023442920959,3.5835610415755904e-8,2.136645571612364e-5,znf703.L,zinc finger protein 703 L homeolog,znf703-a|znf703-b,NCBI_Gene:398562|UniprotKB:Q7ZWN6,6.882877845773881,6.5403587938096415,7.547431395717012,8.45172474483946,7.5852268427944995,8.678474240206592
12.482694852946247,2.1153724156676654,13.856934057907344,161.73690009952702,57.039856334263696,267.935640587521,XB-GENE-6256308,85.86123305797216,4.130840124723013,0.4425254652425783,9.33469472193791,1.0128269883367571e-20,1.0266014353781367e-16,krt18.1.S,"keratin 18, type I, gene 1 S homeolog",ENDO-B KERATIN|NC-11|cyk18|endo B|k18|krt18|krt18-a|krt18-b,NCBI_Gene:398482|UniprotKB:P08802,3.64197309295709,1.0815935192107489,3.792640291282458,7.3375139754431045,5.8339237355037,8.065748074349335
1.1347904411769316,0,0,32.16358808797413,5.703985633426369,49.261709704432114,XB-GENE-852823,14.710678977834924,5.939641016349828,1.3251947313726335,4.482089217331525,7.391582805035032e-6,0.00184360688608399,meox2.S,mesenchyme homeobox 2 S homeolog,gax|meox2-a|meox2-b|mox-2|mox2,NCBI_Gene:380365|UniprotKB:Q7ZXL2,0.18369667519142902,-9.965784284662087,-9.965784284662087,5.007401307985339,2.5122232534533735,5.622424080613584
0,0,0.7698296698837414,70.75989379354307,18.06262117251684,70.88880176979255,XB-GENE-864813,26.746857734289367,7.064996951316775,1.2463562389794358,5.66852135076715,1.4403512429064605e-8,9.124625123812426e-6,hoxa9.S,homeobox A9 S homeolog,XIHbox 6|XlHbox-6|XlHbox6|hoxa9-A|xhoxa9,NCBI_Gene:100037070|UniprotKB:A2BD86|UniprotKB:A0A974CIX2,-9.965784284662087,-9.965784284662087,-0.37551599163679217,6.144880365970685,4.175015230449811,6.14750619069631
17.021856617653974,27.499841403679653,15.396593397674827,113.03203813773764,71.29982041782962,128.5610472774204,XB-GENE-864849,62.13519954199935,2.3832798954642693,0.4453475056498773,5.351506105297362,8.722519448578069e-8,4.653234585830911e-5,hoxa3.S,homeobox A3 S homeolog,hox1e|hoxa-3|hoxa3a,NCBI_Gene:379985|UniprotKB:Q8AVM6,4.089401251905988,4.781403854264515,3.944632974083034,6.820600705698439,6.1558467719201255,7.006320998180584
15.887066176477042,48.653565560356306,17.70608240732605,119.46475575533246,75.10247750678053,91.31438872041076,XB-GENE-864967,61.35472268778052,1.9351900280544188,0.4705569471844235,4.112552241835179,3.913088827052591e-5,0.00708269077696518,cdx2.L,caudal type homeobox 2 L homeolog,Xcaudal2|cad2|cdx-2|cdx3-like|xcad2,NCBI_Gene:735025|UniprotKB:Q2T9K7|UniprotKB:A0A974DR75,3.9898716319471292,5.604503283290239,4.146254613965487,6.900453326123126,6.2308078050987445,6.512786102520857
0,0,0,62.48925685663544,46.582549339648686,51.6647199339166,XB-GENE-865003,26.78942102170012,8.213561768518082,1.3127552377786085,6.256735095886375,3.9312031757918486e-10,3.320556282485515e-7,hoxa7.L,homeobox A7 L homeolog,Hox-A7|Xhox-36|XlHbox-3|XlHbox5|antp|hox36|xlhbox 3,NCBI_Gene:398549|UniprotKB:P09071|UniprotKB:B7ZRU4|UniprotKB:A0A974CLR8,-9.965784284662087,-9.965784284662087,-9.965784284662087,5.965559364976398,5.541748661864806,5.691135468569388
0,1.0576862078338327,0,44.110063663507376,3.8026570889509137,74.49331711401929,XB-GENE-865098,20.57728734571857,6.2536982897964215,1.267941153723604,4.932167610011697,8.1322087885138e-7,2.575877133761746e-4,grem1.L,"gremlin 1, DAN family BMP antagonist L homeolog",Cktsf1b1|cysteine knot superfamily 1|gremlin,NCBI_Gene:399094|UniprotKB:O73754|UniprotKB:B7ZQZ5|UniprotKB:A0A974C8W7,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.463068643881666,1.927387188793277,6.219058466983813
0,1.0576862078338327,0,36.75838638625614,11.40797126685274,52.86622504865885,XB-GENE-865122,17.015044818266926,6.381644530618712,1.3333620754992497,4.786130225152264,1.7002775755767997e-6,4.657841488120659e-4,foxc2.L,forkhead box C2 L homeolog,MFH-1|Mfh1|XFD-4|fd-4|fkh7|foxc2-a|foxc2-b,NCBI_Gene:735030|UniprotKB:Q9PVY9,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.200040779226662,3.5120968063106384,5.724301697876231
0,0,0,17.46023353347167,4.753321361188641,38.44816367175189,XB-GENE-865180,10.110286427735367,6.412537518131847,1.5166831631036954,4.228000728253237,2.3577702909868648e-5,0.00450912446593261,hoxd3.L,homeobox D3 L homeolog,hox-d3,NCBI_Gene:100036911|UniprotKB:A1L2P5,-9.965784284662087,-9.965784284662087,-9.965784284662087,4.12608357537598,2.249239423373696,5.264880312587121
0,0,0.7698296698837414,9.189596596564035,5.703985633426369,56.47074039288559,XB-GENE-865280,12.022358715459957,5.63181911627851,1.3084935077961768,4.304048191850696,1.6770515846212517e-5,0.00346152085481357,zeb2.S,zinc finger E-box binding homeobox 2 S homeolog,XSip1|XZfhx1b|sip1|smad interaction protein 1|zfhx1b,NCBI_Gene:100049718|UniprotKB:Q5U4S2,-9.965784284662087,-9.965784284662087,-0.37551599163679217,3.2001585153737073,2.5122232534533735,5.819457189062843
0,1.0576862078338327,0,50.5427812811022,20.914613989230023,60.07525573711233,XB-GENE-865431,22.098389535879733,6.861352582411305,1.3157946516796803,5.214607441710172,1.8420691112259986e-7,8.48031187827744e-5,hoxc8.S,homeobox C8 S homeolog,hoxc-8|xhoxc8,NA,-9.965784284662087,0.08227504118488388,-9.965784284662087,5.659461694101407,4.3865084445889195,5.908722994326909
26.100180147069427,28.55752761151349,35.4121648146521,114.86995745705045,39.927899433984585,234.29349737473808,XB-GENE-865637,79.86020447316803,1.8372940967487117,0.4306894088416539,4.265937492380282,1.9906451317610873e-5,0.00388022674144815,hey1.S,hes related family bHLH transcription factor with YRPW motif 1 S homeolog,XHRT1|bc8|chf2|herp2|hesr1|hrt-1|hrt1|oaf1,NCBI_Gene:399195|UniprotKB:Q9I8A3|UniprotKB:A0A974CKQ3,4.706043133630155,4.835849695321407,5.146213875593772,6.843870280805575,5.319361402194799,7.872179261332157
15.887066176477042,12.692234494005993,8.468126368721155,90.97700630598396,30.421256711607302,67.28428642556581,XB-GENE-866060,37.62166274706021,2.275691278230654,0.5432274648740651,4.1892051219432025,2.799332800154349e-5,0.00525445134488231,sall1.L,spalt-like transcription factor 1 L homeolog,LOC108715370|sal-1|sal-like 1|sal1|sall1-a|sall1-b|sall1b|spalt-like 1|tbs|znf794,NCBI_Gene:379679|UniprotKB:Q6PCL1,3.9898716319471292,3.6659878389179523,3.0822131562731006,6.507445914612717,4.927055270496996,6.072219153636413
0,1.0576862078338327,2.309489009651224,113.95099779739404,19.013285444754565,233.09199225999583,XB-GENE-922310,61.570575119938255,6.623155693819837,0.8303508692199804,7.976333787717395,1.507439342134451e-15,5.093135057291598e-12,vcan.L,versican L homeolog,Xversican|chondroitin sulfate proteoglycan 2|versican,NCBI_Gene:100037127|UniprotKB:A8WAA4|UniprotKB:A0A8J0T2V2|UniprotKB:A0A8J0TBH2,-9.965784284662087,0.08227504118488388,1.2081982270247298,6.8322824078147715,4.249011818516446,7.864761821509951
13.61748529412318,6.346117247002996,53.11824722197815,79.94949039010712,20.914613989230023,152.59114957226532,XB-GENE-945031,54.42285061911779,1.9136379844122025,0.4614074433603928,4.147392964611348,3.362825966451592e-5,0.00619738254471878,serpinf1.L,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 L homeolog",PEDF|Pigment epithelium-derived factor,NCBI_Gene:444412|UniprotKB:Q6GN71,3.7674943444796907,2.6661014930236306,5.731162796602051,6.321034977638697,4.3865084445889195,7.253536931341035
